Label,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Inbound,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,label_encoded
Infiltration,0.07289914,0.12296588,0.07466495,0.19316624,0.16069172,0.11918948,0.14873552,0.2551091,0.2235468,0.15921223,0.13234992,0.27808884,0.28471443,0.28575355,0.22294486,0.048253056,0.12915133,0.052543264,0.19390433,0.272057,0.22868992,0.29828224,0.055567406,0.06095784,0.22050102,0.090686105,0.27216637,0.18742132,0.14908285,0.27735797,0.23030932,0.0022213,0.0049139746,0.008708503,0.08975165,0.1389301,0.12634556,0.1468898,0.03199075,0.0032829202,0.113471195,0.1341403,0.28963405,0.14869453,0.11148751,0.10761311,0.2599082,0.09042178,0.18640427,0.11814617,0.17186598,0.12261905,0.059144307,0.0685458,0.2126232,0.055324208,0.0939211,0.23690982,0.043933015,0.070254,0.29996514,0.25523186,0.113639645,0.2738778,0.22480729,0.061709024,0.2683725,0.17232631,0.21800318,0.16935107,0.015470263,0.08494051,0.23782678,0.1823679,0.0062189824,0.10838306,0.230058,0.11225013,8
DDoS,0.045371376,0.0021140727,0.19432992,0.22434099,0.21576555,0.21518518,0.12219663,0.27292475,0.056044545,0.07685592,0.024242152,0.023513785,0.04087947,0.9187043,0.8954952,0.21101806,0.19332266,0.19069529,0.19075394,0.06143407,0.12064327,0.18413901,0.16499123,0.076262265,0.011667686,0.0009395292,0.0145532265,0.15429723,0.1540627,0.16390623,0.026955847,0.054780148,0.1206908,0.0404119,0.013235563,0.05954023,0.17475574,0.016925426,0.25928214,0.03233506,0.13867435,0.13565435,0.0023663153,1.0,0.27522492,0.24478541,0.26931858,0.02787974,0.22127335,0.17456615,0.22021936,0.0751337,0.23266898,0.07488375,0.13084684,0.16345769,0.18169542,0.253727,0.29840758,0.15012076,0.17147912,0.15859213,0.13413657,0.09174541,0.21600741,0.08836612,0.11844034,0.13452542,0.27657795,0.14893745,0.2674124,0.23732743,0.23052935,0.12547368,0.2082517,0.2293103,0.26526526,0.23002064,2
SSH-Patator,0.28435966,0.07359893,0.16780895,0.08394402,0.10923953,0.114876874,0.05491224,0.023788074,0.15292539,0.21142372,0.25863326,0.0245097,0.2927088,0.17870349,0.18625788,0.010088667,0.22656193,0.16320069,0.12440819,0.195403,0.19425544,0.00056478044,0.0628019,0.19562106,0.23701744,0.0065967375,0.19902556,0.1459091,0.10138773,0.0047377455,0.010419021,0.16126443,0.076552466,0.20263915,0.18085673,0.26576805,0.063570775,0.0680737,0.11721918,0.19818974,0.17954719,0.27821112,0.03902602,1.0,0.14777432,0.114956364,1.0,0.25242382,0.19255139,0.1773382,0.1928402,0.09119885,0.19483434,0.12465016,0.08494661,0.086010076,0.25034112,0.1408043,0.23088345,0.24303262,0.29378527,0.19852261,0.064866915,0.013206089,0.013557643,0.14791727,0.20291299,0.051836677,0.2138801,0.11372337,0.24841633,0.0025061376,0.10087497,0.18934622,0.12820542,0.2223121,0.15503305,0.11680432,10
Web Attack - XSS,0.05255366,0.21290892,0.23118384,0.28544354,0.19616677,0.4202158,0.033139814,0.2531376,0.08156577,0.043507423,0.088238426,0.2906397,0.17624974,0.06447119,0.13693069,0.04570623,0.16663778,0.19618095,0.09691935,0.053773567,0.031383786,0.25975192,0.045881785,0.26188064,0.067114756,0.21195732,0.21258377,0.22578287,0.1253062,0.027537009,0.15334997,0.17121345,0.18636198,0.14549592,0.021529824,0.12961514,0.23972543,0.15997335,0.25660172,0.080742925,0.019408438,0.011312541,0.11482966,0.11049334,0.27587217,0.023768073,1.0,0.25247014,0.17523316,0.22700669,0.10241357,0.09583413,0.27252746,0.027944041,0.2546168,0.29114062,0.09515239,0.13827726,0.10726996,0.2881832,0.2024289,0.21924321,0.2137897,0.17013086,0.027883153,0.22125539,0.29101622,0.11530525,0.0909331,0.20569928,0.09349026,0.03440518,0.15581958,0.09930345,0.08331462,0.24826281,0.25660664,0.28877807,13
BENIGN,0.39225718,0.19321555,0.24312742,0.20553689,0.006036368,0.20248714,0.19587053,0.0027676867,0.089717746,0.14094314,0.18979327,0.20413186,0.16307871,0.14354861,0.20577759,0.049575157,0.21854284,0.0644082,0.0504353,0.18918131,0.15437856,0.28397262,0.17490917,0.15653136,0.04090512,0.25845557,0.09509931,0.12503591,0.15083975,0.28694874,0.077565596,0.20543842,0.21167205,0.0074841166,0.11771752,0.012240272,0.043525264,0.023276377,0.075862244,0.20805874,0.04446566,0.11849399,0.17186187,0.061339248,0.07753657,0.16671717,1.0,0.14273153,0.108942546,0.25492126,0.24998176,0.08145626,0.21493885,0.18706743,0.021118324,0.018922398,8.663454e-05,0.04383019,0.035550114,0.03065452,0.12104071,0.21657541,0.13735916,0.16552883,0.10081139,0.19730362,0.09944893,0.09302254,0.2834723,0.13174888,0.13404824,0.021794371,0.27639502,0.110556744,0.20406178,0.20133394,0.26575312,0.26364008,0
DoS GoldenEye,0.06770033,0.0048031746,0.010676541,0.2063696,0.018543085,0.1319536,0.12551078,0.057102982,0.28965768,0.23879711,0.21929362,0.038149327,0.054654676,0.79492265,0.1290577,0.0481491,0.06307875,0.01724157,0.13857384,0.19102244,0.22790521,0.22627103,0.28745478,0.1379745,0.17974,0.07740764,0.12363005,0.102708556,0.2909947,0.14361118,0.20629123,0.28551343,0.1999844,0.20594248,0.06948625,0.015895354,0.2704556,0.12519403,0.0871904,0.15897435,0.0132126715,0.15968433,0.083039016,0.027329236,0.24980639,0.0035953105,0.07829546,0.02345775,0.1982289,0.21873921,0.22335546,0.07832435,0.06908154,0.2310245,0.18182148,0.19057424,0.009216231,0.2280738,0.17347664,0.120184235,0.005712528,0.014629366,0.18089947,0.122131966,0.25181752,0.11833197,0.15228614,0.12951781,0.12907529,0.29837584,0.023542954,0.23959063,0.15505576,0.29730675,0.29927284,0.18606427,0.011490814,0.13271634,3
PortScan,0.017179513,0.059078682,0.24130727,0.11406614,0.24269716,0.20566843,0.10678907,0.17292863,0.086224,0.13962898,0.09934416,0.08154484,0.16870151,0.24230713,0.79823166,0.0016307652,0.21340738,0.25450402,0.016442223,0.12488908,0.1428253,0.0073215486,0.09159156,0.11936618,0.22181906,0.11533894,0.18453747,0.03970692,0.14392047,0.13185063,0.033294324,0.22560866,0.06029854,0.16614752,0.10337833,0.043335643,0.21900184,0.057681914,0.031065715,0.051364716,0.19211233,0.15100524,0.16853996,1.0,0.08813894,0.2213657,0.19786562,0.23234,0.22147475,0.05166477,0.04637991,0.1382354,0.1682903,0.08675502,0.2877732,0.092384584,0.053846743,0.033334766,0.16420335,0.2709977,0.15935075,0.27792856,0.13372542,0.090081744,0.2897864,0.17698343,0.1260348,0.004004245,0.2992419,0.22900227,0.09820539,0.17481525,0.1457944,0.2938736,0.00536322,0.24623919,0.15861972,0.29557672,9
Infiltration,0.18713364,0.08761173,0.16006452,0.066378884,0.22211745,0.12669727,0.12336137,0.15248616,0.12817048,0.164297,0.04920418,0.21688269,0.18764962,0.11798177,0.12465926,0.123025805,0.15028933,0.26553392,0.11176235,0.031716634,0.14630075,0.18018988,0.13404578,0.27795628,0.050853316,0.29093122,0.041149974,0.006461459,0.11714884,0.04903481,0.045758188,0.24284849,0.17675139,0.12557,0.103028044,0.061302166,0.20408972,0.09412738,0.0052869073,0.08329386,0.03408623,0.14796047,0.09477984,0.14819336,0.0845887,0.056164507,0.23295018,0.036100905,0.23919119,0.23283108,0.11680958,0.23025863,0.24975346,0.056730617,0.050574943,0.00045064016,0.28955975,0.052189786,0.1405385,0.19814926,0.25514868,0.14018424,0.015695,0.28814718,0.08135336,0.21078318,0.10014879,0.078106254,0.27467588,0.044419356,0.18955827,0.1783437,0.2652663,0.23961657,0.10017313,0.2554935,0.040921625,0.25492516,8
SSH-Patator,0.29311404,0.049011223,0.031539124,0.19650564,0.14905572,0.17504586,0.21967517,0.25775006,0.29189804,0.29840213,0.15778299,0.23617174,0.052146416,0.14234509,0.06665956,0.044400647,0.11934904,0.22605805,0.26097727,0.0011881226,0.096526176,0.043091055,0.27121454,0.19289581,0.041206777,0.21880412,0.29738465,0.03008089,0.091460854,0.13873522,0.23743781,0.027813714,0.09681654,0.26592645,0.23911576,0.21709806,0.23346505,0.12496508,0.05085755,0.07613097,0.05638488,0.100951694,0.08121789,1.0,0.23224738,0.006675,1.0,0.059615873,0.28974244,0.061506063,0.21111806,0.27912378,0.25214273,0.11125526,0.24095753,0.119346626,0.042105917,0.17289795,0.1544803,0.041191585,0.16565986,0.29438317,0.23143639,0.1912359,0.21170491,0.1735539,0.00689835,0.09931908,0.09583095,0.09481255,0.08008537,0.23516166,0.10481278,0.08521097,0.032850437,0.12521215,0.24799822,0.21328452,10
DoS Slowloris,0.8918847,0.17777595,0.23261629,0.12805678,0.020046696,0.2197374,0.29247653,0.11269139,0.109616145,0.0187407,0.24962139,0.11397746,0.06776887,0.08569143,0.065455094,0.2970012,0.16005914,0.07082849,0.04123808,0.0919796,0.29750928,0.19443075,0.2661415,0.12692133,0.18066058,0.18671738,0.21273154,0.24895465,0.27969214,0.26005393,0.19584584,0.2656991,0.15448426,0.16164516,0.02978189,0.050869156,0.006388322,0.26044822,0.2461572,0.03880434,0.19056402,0.0016481895,0.06603748,0.27063215,0.2865073,0.2533008,0.02350066,0.1922755,0.13680995,0.24440975,0.111482725,0.14270191,0.08988383,0.1325338,0.13891158,0.29858944,0.04086209,0.20711121,0.264853,0.09902169,0.27263433,0.15858975,0.04321537,0.24407566,0.03039997,0.09814516,0.22457698,0.21519905,0.017531227,0.21466707,0.1828461,0.024849804,0.15513712,0.24969397,0.10781157,0.17313367,0.1449098,0.26981473,6
DoS Slowloris,0.7679011,0.17850362,0.085296296,0.29618597,0.22398663,0.17720498,0.28649056,0.2575238,0.0399775,0.091031015,0.24044496,0.06753051,0.16005114,0.07169094,0.20310254,0.14980522,0.24224699,0.09802686,0.29573083,0.16927865,0.14024588,0.07791482,0.07888824,0.19053236,0.025054043,0.27172685,0.18407069,0.15951438,0.23439886,0.082098536,0.008540557,0.16385539,0.07675317,0.1572285,0.2310785,0.02176256,0.007488136,0.033282455,0.024682235,0.04646979,0.15368794,0.23891136,0.1915525,0.27653497,0.023646291,0.028370667,0.05177241,0.21685782,0.18371467,0.08919791,0.04414403,0.048278127,0.2556337,0.24657428,0.09797559,0.022110084,0.2070411,0.1734313,0.2670065,0.23387215,0.0948752,0.25836757,0.09485047,0.14975783,0.11343124,0.28737015,0.2458988,0.27487922,0.19265036,0.10215544,0.25014117,0.15008721,0.17453785,0.21971853,0.08495529,0.28337562,0.22529681,0.26555216,6
FTP-Patator,0.28609276,0.11145117,0.08004504,0.0055346247,0.22161138,0.07089336,0.12221902,0.1078862,0.13738547,0.049873527,0.020267427,0.1313967,0.18815544,0.02180166,0.1327084,0.030442672,0.27635258,0.13052097,0.13117559,0.22963445,0.24682213,0.23965752,0.25565058,0.2642025,0.038161386,0.050269585,0.020079697,0.112671584,0.10603784,0.22574271,0.04465754,0.15032879,0.08891987,0.16562402,0.12217388,0.16668546,0.20460281,0.123071164,0.15780836,0.25224435,0.2891894,0.098022096,0.176622,1.0,0.10360665,0.1998378,1.0,0.09153882,0.06876591,0.057530064,0.07489445,0.22396642,0.0044008093,0.12373111,0.25983897,0.108816214,0.18431294,0.18836235,0.050689798,0.2868006,0.034428235,0.035221156,0.08722979,0.21121722,0.26753497,0.016177792,0.15000716,0.023687895,0.18210135,0.29728147,0.21965283,0.07434924,0.23405613,0.22553349,0.1649996,0.07272708,0.018522779,0.06809897,7
DoS Slowhttptest,0.84000605,0.031152477,0.027267953,0.18709907,0.013980481,0.15902801,0.14083473,0.0929412,0.05701212,0.2864529,0.015157138,0.21658872,0.23407407,0.07699227,0.10753822,0.23084055,0.106126286,0.28977856,0.0025834548,0.124592274,0.20758116,0.12456246,0.2379116,0.048332248,0.20120448,0.23938216,0.2991699,0.122221045,0.07932601,0.29030645,0.08831992,0.24986966,0.20084623,0.02904634,0.004683605,0.14732984,0.19976912,0.043421973,0.10220871,0.16657414,0.1772413,0.1415272,0.05028814,0.12109215,0.13276151,0.28370923,0.075935416,0.18374677,0.007119047,0.13105138,0.22355336,0.16117907,0.16177526,0.221176,0.118128374,0.112812035,0.23418419,0.15751852,0.04688843,0.030644845,0.0034523644,0.025806984,0.2782295,0.10300301,0.12809083,0.28489235,0.027383087,0.2400118,0.2861673,0.21959603,0.07356435,0.008052483,0.16363217,0.07279726,0.13280937,0.15346597,0.112859935,0.21749589,5
DoS Hulk,0.15759753,0.26757148,0.18683912,0.17709598,0.25152713,0.8764187,0.11040119,0.008405013,0.057663687,0.19676489,0.013735904,0.0059404806,0.28755468,0.8683573,0.25323287,0.06559818,0.21386686,0.010303331,0.2598128,0.1015862,0.21937217,0.25633997,0.17343561,0.25782213,0.26628485,0.21326986,0.2537825,0.27415785,0.16758236,0.12026155,0.062132843,0.20800583,0.28357843,0.27420485,0.22996078,0.015401072,0.21855532,0.07921841,0.11658765,0.011555123,0.21905065,0.10309337,0.25315702,0.008824959,0.13806367,0.23832653,0.26541704,0.18833207,0.23582335,0.24493438,0.1308404,0.16910276,0.0780784,0.014972513,0.13529518,0.27767068,0.13393824,0.095742434,0.24686691,0.12847264,0.12021961,0.039723564,0.2660704,0.2527144,0.19003434,0.01521193,0.16260897,0.20742676,0.26982567,0.13636535,0.28827733,0.19583872,0.23293962,0.10216396,0.13786113,0.18362102,0.10824447,0.13583575,4
Infiltration,0.17455196,0.18496595,0.11609931,0.22849222,0.0959406,0.026039544,0.052216567,0.17984259,0.2684106,0.23112161,0.18726051,0.26616505,0.2170789,0.08070354,0.13580973,0.036947668,0.2897084,0.15224633,0.21204758,0.0392559,0.19645873,0.18460235,0.1425694,0.23824677,0.27050468,0.19981262,0.09389312,0.0640856,0.15019509,0.06910859,0.07442002,0.18693902,0.11015514,0.28861853,0.060810976,0.17035468,0.1972732,0.028578987,0.1287991,0.06334719,0.2965869,0.19584072,0.038926717,0.27837178,0.14918904,0.11521736,0.1392281,0.0010401978,0.18384545,0.29848433,0.13039123,0.26328024,0.19848783,0.18012139,0.21439725,0.16332982,0.17619175,0.11265304,0.06345999,0.27525488,0.21405016,0.07292984,0.13304569,0.1361055,0.13953876,0.22448601,0.10317848,0.2570247,0.18938741,0.10437417,0.11421796,0.007102062,0.07105495,0.1278514,0.22237305,0.19681312,0.20977418,0.01934458,8
Web Attack - XSS,0.073535256,0.052101087,0.22802459,0.1055114,0.21254762,0.6401729,0.045535184,0.19233422,0.08473692,0.21145153,0.12898213,0.112702355,0.15343109,0.13558744,0.13330615,0.12333521,0.16876614,0.235081,0.14537516,0.08195983,0.20632131,0.004871447,0.2731723,0.20118517,0.010323608,0.21345626,0.05000995,0.17398977,0.1662598,0.15271978,0.15915316,0.07881588,0.044318564,0.0915992,0.17357795,0.09264382,0.2684166,0.106319465,0.111151345,0.07169025,0.06710472,0.13793328,0.22700946,0.15500124,0.1831252,0.21161777,1.0,0.033756796,0.15879518,0.15602864,0.11166086,0.23962793,0.22835022,0.15710948,0.061105847,0.07967242,0.03669304,0.13723962,0.09148765,0.07155717,0.15933718,0.11779688,0.043453276,0.23815359,0.034129597,0.23708382,0.052844226,0.22804749,0.17965092,0.25530267,0.17664619,0.18099432,0.03982317,0.29130077,0.06805588,0.1661078,0.057737432,0.27774155,13
Bot,0.5156586,0.20552309,0.16306771,0.108372204,0.24993232,0.01078248,0.069332115,0.1779658,0.04268231,0.24755894,0.21272954,0.2316522,0.21787952,0.23521619,0.20929193,0.64514345,0.282598,0.099259704,0.07380764,0.083975576,0.018741127,0.0046442905,0.013403929,0.109226555,0.16616765,0.19170968,0.21820922,0.049061354,0.0984799,0.0014459813,0.17952453,0.2079136,0.08385769,0.25180763,0.019001076,0.04558251,0.18946011,0.23858443,0.25012815,0.033783004,0.04895829,0.25112528,0.23057076,0.032040242,0.16503471,0.08979772,0.10610461,0.24827613,0.15344732,0.27610558,0.24768786,0.07748368,0.2850108,0.04867575,0.2520124,0.1639184,0.021349862,0.094911836,0.2958006,0.086778946,0.014092827,0.12131562,0.25619859,0.102217115,0.20849231,0.07467249,0.27134714,0.2877142,0.2868645,0.07479866,0.17783992,0.10995963,0.11503096,0.2227436,0.117621124,0.20780638,0.29829967,0.045070093,1
Web Attack - SQLi,0.10010518,0.072488755,0.2605211,0.22018468,0.22674775,0.75052536,0.24741441,0.14969715,0.18804988,0.23937595,0.2031591,0.24824704,0.101927936,0.0952877,0.20825106,0.09886977,0.24829459,0.29761052,0.21743587,0.28974584,0.23642695,0.12443663,0.23096022,0.18592012,0.24886397,0.07082195,0.23697695,0.2365678,0.17847545,0.23150824,0.060373843,0.19926988,0.025576105,0.16664743,0.15150522,0.14934467,0.07859523,0.26817605,0.06304045,0.20646143,0.17005919,0.030987287,0.26609808,0.00048259844,0.2908051,0.26431385,1.0,0.26253778,0.26830944,0.023684358,0.019331917,0.19088627,0.029383274,0.05233579,0.17601162,0.28069627,0.14357772,0.14114147,0.058842618,0.20359653,0.019385383,0.15812077,0.2533564,0.15386306,0.23034039,0.2837147,0.09930821,0.21682034,0.22622065,0.1315211,0.14470051,0.22537275,0.18231596,0.2826348,0.07638317,0.097184286,0.16142443,0.23746276,12
DoS Hulk,0.15771894,0.009924477,0.14888522,0.20857155,0.17871575,0.99439937,0.058045704,0.22828034,0.23205172,0.045395005,0.14246891,0.26514354,0.09974332,0.6151757,0.058522437,0.109284595,0.23432732,0.12357371,0.14022864,0.2173624,0.04979501,0.04344867,0.0067434832,0.18043888,0.16872342,0.26029444,0.033006117,0.06733454,0.23358785,0.18768288,0.11194851,0.25452435,0.08256756,0.1120224,0.18654312,0.09978568,0.099537924,0.015036442,0.24306314,0.19904774,0.16253355,0.19066353,0.2345737,0.07854565,0.26609832,0.10477414,0.23336966,0.035902288,0.015853124,0.22408155,0.11662366,0.15748623,0.21708658,0.16895252,0.16909449,0.25178397,0.21010144,0.19186445,0.2020651,0.22484511,0.050456733,0.2217644,0.20123117,0.0888577,0.015067081,0.09812191,0.2575137,0.08013759,0.059861813,0.19045047,0.008390571,0.06698132,0.11877865,0.21631584,0.079646,0.07710347,0.18639073,0.27207538,4
FTP-Patator,0.19207028,0.10218311,0.1564151,0.059605725,0.07333232,0.17233922,0.19609334,0.14588925,0.19939533,0.06410215,0.05126675,0.09354217,0.24830982,0.28563783,0.043626085,0.2847615,0.24036546,0.29213357,0.1705605,0.011091313,0.04645612,0.20399415,0.12225162,0.0956749,0.2418249,0.15266639,0.076181315,0.16920625,0.26495573,0.0051800804,0.1234397,0.019985734,0.2304442,0.1724814,0.2733021,0.1372367,0.0291284,0.09103924,0.05548115,0.27310437,0.27311668,0.061127853,0.28297117,1.0,0.27358678,0.030303858,1.0,0.10987555,0.26169464,0.010862067,0.12785055,0.082387984,0.036636006,0.13347903,0.29384616,0.09466978,0.17198287,0.13381562,0.06633571,0.20181182,0.23753102,0.2453062,0.12430046,0.28275514,0.28294444,0.07449898,0.02829823,0.10429244,0.23126946,0.14809768,0.12160431,0.051277395,0.07204876,0.1589804,0.1344565,0.16545115,0.275888,0.014165359,7
BENIGN,0.5338111,0.07100089,0.0049163676,0.2715836,0.18131635,0.21026826,0.29210988,0.065605365,0.018815365,0.14541504,0.12631848,0.019124204,0.14169237,0.21382166,0.0350387,0.20857428,0.10371704,0.16930301,0.1911278,0.10746216,0.22064662,0.1965862,0.017277883,0.040242348,0.013452318,0.26090932,0.10476106,0.15923133,0.15849397,0.1419015,0.119892724,0.1036205,0.077748224,0.07094946,0.19377904,0.21077386,0.07307722,0.04102482,0.23157877,0.022147225,0.1654979,0.14571792,0.20890924,0.23886916,0.27661276,0.082139924,1.0,0.17079966,0.11489878,0.13322642,0.25222945,0.10830175,0.16180086,0.04068991,0.23778453,0.14695871,0.09781549,0.13114654,0.07196723,0.16873176,0.06766154,0.10759005,0.025993932,0.090066895,0.11450876,0.23345128,0.19456595,0.035419643,0.18059613,0.13278706,0.12470986,0.031222323,0.17538776,0.05239606,0.08375328,0.2458549,0.017205609,0.2338947,0
DoS Slowloris,0.9714665,0.107405595,0.1594317,0.091484696,0.08487725,0.2652646,0.20598313,0.016788047,0.062923595,0.10617337,0.2634926,0.18508713,0.2523958,0.059850853,0.18812929,0.107157364,0.050448272,0.06935465,0.10979585,0.2548894,0.13467038,0.12837183,0.26735482,0.027258987,0.24009563,0.13742399,0.259034,0.17644957,0.088478,0.21868172,0.1604092,0.020360706,0.23817609,0.15875536,0.22175708,0.093868405,0.23632897,0.088652514,0.1267057,0.15556848,0.15020168,0.08984771,0.16474721,0.075013936,0.2224901,0.2219796,0.16251928,0.16985513,0.2289172,0.16680185,0.021141998,0.24664406,0.11939075,0.049629163,0.06351946,0.27006134,0.07528946,0.29947168,0.08920223,0.041263517,0.28928635,0.2871586,0.2652668,0.13519818,0.29145232,0.24615909,0.1266159,0.19112991,0.09701631,0.061945584,0.1695797,0.041409183,0.20989266,0.16798382,0.27017203,0.05869905,0.15785034,0.22485074,6
Web Attack - Brute Force,0.11606637,0.0069845445,0.25807425,0.14150737,0.20957272,0.75942886,0.18868522,0.28082663,0.053840056,0.19081335,0.05526121,0.02699493,0.18635087,0.095213756,0.0270918,0.061236948,0.21677011,0.1345089,0.24887097,0.08785705,0.29204026,0.14974043,0.081372984,0.08658064,0.12897998,0.29624093,0.26518235,0.042247012,0.2923695,0.059446905,0.22646871,0.2722737,0.11176603,0.052648295,0.093621805,0.1832617,0.1743238,0.26987857,0.14872491,0.11264069,0.102560095,0.09870795,0.05634322,0.15862927,0.19126348,0.007561925,1.0,0.07730797,0.15125336,0.28193313,0.013341789,0.11820994,0.03474573,0.021946318,0.05594599,0.02222415,0.20887688,0.0051058866,0.18824469,0.050492745,0.2035682,0.20646441,0.15939358,0.19266382,0.08712366,0.07992636,0.22065574,0.023515379,0.14572684,0.11171942,0.19570404,0.0053194053,0.25613374,0.26378712,0.290795,0.24663042,0.07237584,0.23379506,11
DoS Slowloris,0.91394,0.09443971,0.28004074,0.17890967,0.20193532,0.21425872,0.19412622,0.26135352,0.24303709,0.2825239,0.28501388,0.04053145,0.1128486,0.017788416,0.019414952,0.2979913,0.22151454,0.20985334,0.2477572,0.13384938,0.04509991,0.1885928,0.18247433,0.05494992,0.13173728,0.28496224,0.27426228,0.008867061,0.19199246,0.2798634,0.018411575,0.04176731,0.07997519,0.2866444,0.11092513,0.0070516327,0.06412656,0.0184102,0.038887635,0.11527669,0.27345708,0.27055216,0.1489751,0.17081015,0.20455731,0.042643614,0.01000805,0.27864563,0.25083318,0.22436191,0.23691718,0.051036987,0.007903039,0.2608398,0.23532729,0.06763271,0.12230239,0.08863565,0.22007273,0.12122653,0.13570672,0.24822345,0.058019094,0.15609336,0.29942852,0.1520866,0.17739572,0.2433757,0.12849778,0.2572595,0.04660725,0.2328646,0.19343163,0.07102273,0.23994602,0.10627452,0.11341498,0.15633138,6
